,raceId,driverId,grid,position,constructorId,lap,code,year,name_x,circuitId,AirTemp,Humidity,TrackTemp,WindSpeed,WasRainingDuringRaceAnyTime,diff,name_y,circuitRef,name
3004,851,16,8,14,10,12,SUT,2011,Hungarian Grand Prix,11,,,,,,-6,Force India,hungaroring,Hungaroring
3005,851,16,8,14,10,26,SUT,2011,Hungarian Grand Prix,11,,,,,,-6,Force India,hungaroring,Hungaroring
3006,851,16,8,14,10,50,SUT,2011,Hungarian Grand Prix,11,,,,,,-6,Force India,hungaroring,Hungaroring
3007,851,16,8,14,10,53,SUT,2011,Hungarian Grand Prix,11,,,,,,-6,Force India,hungaroring,Hungaroring
3008,851,814,11,7,10,11,DIR,2011,Hungarian Grand Prix,11,,,,,,4,Force India,hungaroring,Hungaroring
3009,851,814,11,7,10,27,DIR,2011,Hungarian Grand Prix,11,,,,,,4,Force India,hungaroring,Hungaroring
3010,851,814,11,7,10,42,DIR,2011,Hungarian Grand Prix,11,,,,,,4,Force India,hungaroring,Hungaroring
3011,870,814,12,12,10,16,DIR,2012,Hungarian Grand Prix,11,,,,,,0,Force India,hungaroring,Hungaroring
3012,870,814,12,12,10,38,DIR,2012,Hungarian Grand Prix,11,,,,,,0,Force India,hungaroring,Hungaroring
3013,870,807,10,11,10,15,HUL,2012,Hungarian Grand Prix,11,,,,,,-1,Force India,hungaroring,Hungaroring
3014,870,807,10,11,10,39,HUL,2012,Hungarian Grand Prix,11,,,,,,-1,Force India,hungaroring,Hungaroring
3015,890,814,18,18,10,9,DIR,2013,Hungarian Grand Prix,11,,,,,,0,Force India,hungaroring,Hungaroring
3016,890,814,18,18,10,26,DIR,2013,Hungarian Grand Prix,11,,,,,,0,Force India,hungaroring,Hungaroring
3017,890,814,18,18,10,48,DIR,2013,Hungarian Grand Prix,11,,,,,,0,Force India,hungaroring,Hungaroring
3018,958,815,13,11,10,27,PER,2016,Hungarian Grand Prix,11,,,,,,2,Force India,hungaroring,Hungaroring
3019,958,815,13,11,10,40,PER,2016,Hungarian Grand Prix,11,,,,,,2,Force India,hungaroring,Hungaroring
3020,958,807,9,10,10,14,HUL,2016,Hungarian Grand Prix,11,,,,,,-1,Force India,hungaroring,Hungaroring
3021,958,807,9,10,10,39,HUL,2016,Hungarian Grand Prix,11,,,,,,-1,Force India,hungaroring,Hungaroring
3022,979,815,13,8,10,34,PER,2017,Hungarian Grand Prix,11,,,,,,5,Force India,hungaroring,Hungaroring
3023,979,839,11,9,10,35,OCO,2017,Hungarian Grand Prix,11,,,,,,2,Force India,hungaroring,Hungaroring
3024,1000,815,19,14,10,22,PER,2018,Hungarian Grand Prix,11,34.2,34.3,57.0,0.5,False,5,Force India,hungaroring,Hungaroring
3025,1000,839,18,13,10,39,OCO,2018,Hungarian Grand Prix,11,34.2,34.3,57.0,0.5,False,5,Force India,hungaroring,Hungaroring
3026,851,816,24,19,166,11,DAM,2011,Hungarian Grand Prix,11,,,,,,5,Virgin,hungaroring,Hungaroring
3027,851,816,24,19,166,29,DAM,2011,Hungarian Grand Prix,11,,,,,,5,Virgin,hungaroring,Hungaroring
3028,851,816,24,19,166,47,DAM,2011,Hungarian Grand Prix,11,,,,,,5,Virgin,hungaroring,Hungaroring
3029,851,816,24,19,166,51,DAM,2011,Hungarian Grand Prix,11,,,,,,5,Virgin,hungaroring,Hungaroring
3030,851,10,20,17,166,11,GLO,2011,Hungarian Grand Prix,11,,,,,,3,Virgin,hungaroring,Hungaroring
3031,851,10,20,17,166,28,GLO,2011,Hungarian Grand Prix,11,,,,,,3,Virgin,hungaroring,Hungaroring
3032,851,10,20,17,166,53,GLO,2011,Hungarian Grand Prix,11,,,,,,3,Virgin,hungaroring,Hungaroring
3033,851,155,13,11,15,12,KOB,2011,Hungarian Grand Prix,11,,,,,,2,Sauber,hungaroring,Hungaroring
3034,851,155,13,11,15,34,KOB,2011,Hungarian Grand Prix,11,,,,,,2,Sauber,hungaroring,Hungaroring
3035,851,155,13,11,15,62,KOB,2011,Hungarian Grand Prix,11,,,,,,2,Sauber,hungaroring,Hungaroring
3036,851,815,10,15,15,12,PER,2011,Hungarian Grand Prix,11,,,,,,-5,Sauber,hungaroring,Hungaroring
3037,851,815,10,15,15,24,PER,2011,Hungarian Grand Prix,11,,,,,,-5,Sauber,hungaroring,Hungaroring
3038,851,815,10,15,15,32,PER,2011,Hungarian Grand Prix,11,,,,,,-5,Sauber,hungaroring,Hungaroring
3039,851,815,10,15,15,44,PER,2011,Hungarian Grand Prix,11,,,,,,-5,Sauber,hungaroring,Hungaroring
3040,870,155,15,18,15,8,KOB,2012,Hungarian Grand Prix,11,,,,,,-3,Sauber,hungaroring,Hungaroring
3041,870,155,15,18,15,40,KOB,2012,Hungarian Grand Prix,11,,,,,,-3,Sauber,hungaroring,Hungaroring
3042,870,815,14,14,15,21,PER,2012,Hungarian Grand Prix,11,,,,,,0,Sauber,hungaroring,Hungaroring
3043,870,815,14,14,15,47,PER,2012,Hungarian Grand Prix,11,,,,,,0,Sauber,hungaroring,Hungaroring
3044,890,807,12,11,15,11,HUL,2013,Hungarian Grand Prix,11,,,,,,1,Sauber,hungaroring,Hungaroring
3045,890,807,12,11,15,35,HUL,2013,Hungarian Grand Prix,11,,,,,,1,Sauber,hungaroring,Hungaroring
3046,890,807,12,11,15,40,HUL,2013,Hungarian Grand Prix,11,,,,,,1,Sauber,hungaroring,Hungaroring
3047,910,16,11,11,15,8,SUT,2014,Hungarian Grand Prix,11,,,,,,0,Sauber,hungaroring,Hungaroring
3048,910,16,11,11,15,39,SUT,2014,Hungarian Grand Prix,11,,,,,,0,Sauber,hungaroring,Hungaroring
3049,936,828,17,10,15,16,ERI,2015,Hungarian Grand Prix,11,,,,,,7,Sauber,hungaroring,Hungaroring
3050,936,828,17,10,15,33,ERI,2015,Hungarian Grand Prix,11,,,,,,7,Sauber,hungaroring,Hungaroring
3051,936,828,17,10,15,41,ERI,2015,Hungarian Grand Prix,11,,,,,,7,Sauber,hungaroring,Hungaroring
3052,936,828,17,10,15,44,ERI,2015,Hungarian Grand Prix,11,,,,,,7,Sauber,hungaroring,Hungaroring
3053,936,828,17,10,15,45,ERI,2015,Hungarian Grand Prix,11,,,,,,7,Sauber,hungaroring,Hungaroring
3054,936,831,18,11,15,14,NAS,2015,Hungarian Grand Prix,11,,,,,,7,Sauber,hungaroring,Hungaroring
3055,936,831,18,11,15,32,NAS,2015,Hungarian Grand Prix,11,,,,,,7,Sauber,hungaroring,Hungaroring
3056,936,831,18,11,15,42,NAS,2015,Hungarian Grand Prix,11,,,,,,7,Sauber,hungaroring,Hungaroring
3057,936,831,18,11,15,44,NAS,2015,Hungarian Grand Prix,11,,,,,,7,Sauber,hungaroring,Hungaroring
3058,936,831,18,11,15,45,NAS,2015,Hungarian Grand Prix,11,,,,,,7,Sauber,hungaroring,Hungaroring
3059,958,828,22,20,15,17,ERI,2016,Hungarian Grand Prix,11,,,,,,2,Sauber,hungaroring,Hungaroring
3060,958,828,22,20,15,45,ERI,2016,Hungarian Grand Prix,11,,,,,,2,Sauber,hungaroring,Hungaroring
3061,958,828,22,20,15,62,ERI,2016,Hungarian Grand Prix,11,,,,,,2,Sauber,hungaroring,Hungaroring
3062,958,831,16,17,15,11,NAS,2016,Hungarian Grand Prix,11,,,,,,-1,Sauber,hungaroring,Hungaroring
3063,958,831,16,17,15,39,NAS,2016,Hungarian Grand Prix,11,,,,,,-1,Sauber,hungaroring,Hungaroring
3064,979,828,20,16,15,1,ERI,2017,Hungarian Grand Prix,11,,,,,,4,Sauber,hungaroring,Hungaroring
3065,979,828,20,16,15,63,ERI,2017,Hungarian Grand Prix,11,,,,,,4,Sauber,hungaroring,Hungaroring
3066,979,836,18,15,15,3,WEH,2017,Hungarian Grand Prix,11,,,,,,3,Sauber,hungaroring,Hungaroring
3067,979,836,18,15,15,28,WEH,2017,Hungarian Grand Prix,11,,,,,,3,Sauber,hungaroring,Hungaroring
3068,1000,828,14,15,15,6,ERI,2018,Hungarian Grand Prix,11,34.2,34.3,57.0,0.5,False,-1,Sauber,hungaroring,Hungaroring
3069,851,3,7,9,131,12,ROS,2011,Hungarian Grand Prix,11,,,,,,-2,Mercedes,hungaroring,Hungaroring
3070,851,3,7,9,131,27,ROS,2011,Hungarian Grand Prix,11,,,,,,-2,Mercedes,hungaroring,Hungaroring
3071,851,3,7,9,131,50,ROS,2011,Hungarian Grand Prix,11,,,,,,-2,Mercedes,hungaroring,Hungaroring
3072,851,3,7,9,131,54,ROS,2011,Hungarian Grand Prix,11,,,,,,-2,Mercedes,hungaroring,Hungaroring
3073,870,3,13,10,131,16,ROS,2012,Hungarian Grand Prix,11,,,,,,3,Mercedes,hungaroring,Hungaroring
3074,870,3,13,10,131,40,ROS,2012,Hungarian Grand Prix,11,,,,,,3,Mercedes,hungaroring,Hungaroring
3075,890,1,1,1,131,9,HAM,2013,Hungarian Grand Prix,11,,,,,,0,Mercedes,hungaroring,Hungaroring
3076,890,1,1,1,131,31,HAM,2013,Hungarian Grand Prix,11,,,,,,0,Mercedes,hungaroring,Hungaroring
3077,890,1,1,1,131,50,HAM,2013,Hungarian Grand Prix,11,,,,,,0,Mercedes,hungaroring,Hungaroring
3078,890,3,4,19,131,10,ROS,2013,Hungarian Grand Prix,11,,,,,,-15,Mercedes,hungaroring,Hungaroring
3079,890,3,4,19,131,29,ROS,2013,Hungarian Grand Prix,11,,,,,,-15,Mercedes,hungaroring,Hungaroring
3080,890,3,4,19,131,48,ROS,2013,Hungarian Grand Prix,11,,,,,,-15,Mercedes,hungaroring,Hungaroring
3081,910,1,22,3,131,8,HAM,2014,Hungarian Grand Prix,11,,,,,,19,Mercedes,hungaroring,Hungaroring
3082,910,1,22,3,131,39,HAM,2014,Hungarian Grand Prix,11,,,,,,19,Mercedes,hungaroring,Hungaroring
3083,910,3,1,4,131,9,ROS,2014,Hungarian Grand Prix,11,,,,,,-3,Mercedes,hungaroring,Hungaroring
3084,910,3,1,4,131,32,ROS,2014,Hungarian Grand Prix,11,,,,,,-3,Mercedes,hungaroring,Hungaroring
3085,910,3,1,4,131,56,ROS,2014,Hungarian Grand Prix,11,,,,,,-3,Mercedes,hungaroring,Hungaroring
3086,936,1,1,6,131,19,HAM,2015,Hungarian Grand Prix,11,,,,,,-5,Mercedes,hungaroring,Hungaroring
3087,936,1,1,6,131,42,HAM,2015,Hungarian Grand Prix,11,,,,,,-5,Mercedes,hungaroring,Hungaroring
3088,936,1,1,6,131,45,HAM,2015,Hungarian Grand Prix,11,,,,,,-5,Mercedes,hungaroring,Hungaroring
3089,936,1,1,6,131,46,HAM,2015,Hungarian Grand Prix,11,,,,,,-5,Mercedes,hungaroring,Hungaroring
3090,936,1,1,6,131,51,HAM,2015,Hungarian Grand Prix,11,,,,,,-5,Mercedes,hungaroring,Hungaroring
3091,936,1,1,6,131,54,HAM,2015,Hungarian Grand Prix,11,,,,,,-5,Mercedes,hungaroring,Hungaroring
3092,936,3,2,8,131,20,ROS,2015,Hungarian Grand Prix,11,,,,,,-6,Mercedes,hungaroring,Hungaroring
3093,936,3,2,8,131,42,ROS,2015,Hungarian Grand Prix,11,,,,,,-6,Mercedes,hungaroring,Hungaroring
3094,936,3,2,8,131,45,ROS,2015,Hungarian Grand Prix,11,,,,,,-6,Mercedes,hungaroring,Hungaroring
3095,936,3,2,8,131,46,ROS,2015,Hungarian Grand Prix,11,,,,,,-6,Mercedes,hungaroring,Hungaroring
3096,936,3,2,8,131,64,ROS,2015,Hungarian Grand Prix,11,,,,,,-6,Mercedes,hungaroring,Hungaroring
3097,958,1,2,1,131,16,HAM,2016,Hungarian Grand Prix,11,,,,,,1,Mercedes,hungaroring,Hungaroring
3098,958,1,2,1,131,41,HAM,2016,Hungarian Grand Prix,11,,,,,,1,Mercedes,hungaroring,Hungaroring
3099,958,3,1,2,131,17,ROS,2016,Hungarian Grand Prix,11,,,,,,-1,Mercedes,hungaroring,Hungaroring
3100,958,3,1,2,131,42,ROS,2016,Hungarian Grand Prix,11,,,,,,-1,Mercedes,hungaroring,Hungaroring
3101,979,1,4,4,131,31,HAM,2017,Hungarian Grand Prix,11,,,,,,0,Mercedes,hungaroring,Hungaroring
3102,979,822,3,3,131,30,BOT,2017,Hungarian Grand Prix,11,,,,,,0,Mercedes,hungaroring,Hungaroring
3103,1000,1,1,1,131,25,HAM,2018,Hungarian Grand Prix,11,34.2,34.3,57.0,0.5,False,0,Mercedes,hungaroring,Hungaroring
3104,1000,822,2,5,131,15,BOT,2018,Hungarian Grand Prix,11,34.2,34.3,57.0,0.5,False,-3,Mercedes,hungaroring,Hungaroring
3105,1021,1,3,1,131,31,HAM,2019,Hungarian Grand Prix,11,25.1,35.9,43.0,2.1,False,2,Mercedes,hungaroring,Hungaroring
3106,1021,1,3,1,131,48,HAM,2019,Hungarian Grand Prix,11,25.1,35.9,43.0,2.1,False,2,Mercedes,hungaroring,Hungaroring
3107,1021,822,2,8,131,5,BOT,2019,Hungarian Grand Prix,11,25.1,35.9,43.0,2.1,False,-6,Mercedes,hungaroring,Hungaroring
3108,1021,822,2,8,131,46,BOT,2019,Hungarian Grand Prix,11,25.1,35.9,43.0,2.1,False,-6,Mercedes,hungaroring,Hungaroring
3109,1033,1,1,1,131,3,HAM,2020,Hungarian Grand Prix,11,20.4,79.5,26.7,1.5,True,0,Mercedes,hungaroring,Hungaroring
3110,1033,1,1,1,131,37,HAM,2020,Hungarian Grand Prix,11,20.4,79.5,26.7,1.5,True,0,Mercedes,hungaroring,Hungaroring
3111,1033,1,1,1,131,66,HAM,2020,Hungarian Grand Prix,11,20.4,79.5,26.7,1.5,True,0,Mercedes,hungaroring,Hungaroring
3112,1033,822,2,3,131,2,BOT,2020,Hungarian Grand Prix,11,20.4,79.5,26.7,1.5,True,-1,Mercedes,hungaroring,Hungaroring
3113,1033,822,2,3,131,33,BOT,2020,Hungarian Grand Prix,11,20.4,79.5,26.7,1.5,True,-1,Mercedes,hungaroring,Hungaroring
3114,1033,822,2,3,131,49,BOT,2020,Hungarian Grand Prix,11,20.4,79.5,26.7,1.5,True,-1,Mercedes,hungaroring,Hungaroring
3115,1062,1,1,2,131,2,HAM,2021,Hungarian Grand Prix,11,29.1,55.5,47.0,0.9,True,-1,Mercedes,hungaroring,Hungaroring
3116,1062,1,1,2,131,4,HAM,2021,Hungarian Grand Prix,11,29.1,55.5,47.0,0.9,True,-1,Mercedes,hungaroring,Hungaroring
3117,1062,1,1,2,131,19,HAM,2021,Hungarian Grand Prix,11,29.1,55.5,47.0,0.9,True,-1,Mercedes,hungaroring,Hungaroring
3118,1062,1,1,2,131,47,HAM,2021,Hungarian Grand Prix,11,29.1,55.5,47.0,0.9,True,-1,Mercedes,hungaroring,Hungaroring
3119,851,22,15,13,3,10,BAR,2011,Hungarian Grand Prix,11,,,,,,2,Williams,hungaroring,Hungaroring
3120,851,22,15,13,3,24,BAR,2011,Hungarian Grand Prix,11,,,,,,2,Williams,hungaroring,Hungaroring
3121,851,22,15,13,3,37,BAR,2011,Hungarian Grand Prix,11,,,,,,2,Williams,hungaroring,Hungaroring
3122,851,22,15,13,3,50,BAR,2011,Hungarian Grand Prix,11,,,,,,2,Williams,hungaroring,Hungaroring
3123,851,22,15,13,3,52,BAR,2011,Hungarian Grand Prix,11,,,,,,2,Williams,hungaroring,Hungaroring
3124,851,813,17,16,3,11,MAL,2011,Hungarian Grand Prix,11,,,,,,1,Williams,hungaroring,Hungaroring
3125,851,813,17,16,3,16,MAL,2011,Hungarian Grand Prix,11,,,,,,1,Williams,hungaroring,Hungaroring
3126,851,813,17,16,3,28,MAL,2011,Hungarian Grand Prix,11,,,,,,1,Williams,hungaroring,Hungaroring
3127,851,813,17,16,3,50,MAL,2011,Hungarian Grand Prix,11,,,,,,1,Williams,hungaroring,Hungaroring
3128,851,813,17,16,3,53,MAL,2011,Hungarian Grand Prix,11,,,,,,1,Williams,hungaroring,Hungaroring
3129,870,813,8,13,3,15,MAL,2012,Hungarian Grand Prix,11,,,,,,-5,Williams,hungaroring,Hungaroring
3130,870,813,8,13,3,41,MAL,2012,Hungarian Grand Prix,11,,,,,,-5,Williams,hungaroring,Hungaroring
3131,870,813,8,13,3,52,MAL,2012,Hungarian Grand Prix,11,,,,,,-5,Williams,hungaroring,Hungaroring
3132,870,811,9,7,3,16,SEN,2012,Hungarian Grand Prix,11,,,,,,2,Williams,hungaroring,Hungaroring
3133,870,811,9,7,3,42,SEN,2012,Hungarian Grand Prix,11,,,,,,2,Williams,hungaroring,Hungaroring
3134,890,813,15,10,3,9,MAL,2013,Hungarian Grand Prix,11,,,,,,5,Williams,hungaroring,Hungaroring
3135,890,813,15,10,3,28,MAL,2013,Hungarian Grand Prix,11,,,,,,5,Williams,hungaroring,Hungaroring
3136,890,813,15,10,3,51,MAL,2013,Hungarian Grand Prix,11,,,,,,5,Williams,hungaroring,Hungaroring
3137,910,13,6,5,3,8,MAS,2014,Hungarian Grand Prix,11,,,,,,1,Williams,hungaroring,Hungaroring
3138,910,13,6,5,3,23,MAS,2014,Hungarian Grand Prix,11,,,,,,1,Williams,hungaroring,Hungaroring
3139,910,13,6,5,3,45,MAS,2014,Hungarian Grand Prix,11,,,,,,1,Williams,hungaroring,Hungaroring
3140,910,822,3,8,3,9,BOT,2014,Hungarian Grand Prix,11,,,,,,-5,Williams,hungaroring,Hungaroring
3141,910,822,3,8,3,23,BOT,2014,Hungarian Grand Prix,11,,,,,,-5,Williams,hungaroring,Hungaroring
3142,910,822,3,8,3,59,BOT,2014,Hungarian Grand Prix,11,,,,,,-5,Williams,hungaroring,Hungaroring
3143,936,13,8,12,3,14,MAS,2015,Hungarian Grand Prix,11,,,,,,-4,Williams,hungaroring,Hungaroring
3144,936,13,8,12,3,29,MAS,2015,Hungarian Grand Prix,11,,,,,,-4,Williams,hungaroring,Hungaroring
3145,936,13,8,12,3,44,MAS,2015,Hungarian Grand Prix,11,,,,,,-4,Williams,hungaroring,Hungaroring
3146,936,13,8,12,3,45,MAS,2015,Hungarian Grand Prix,11,,,,,,-4,Williams,hungaroring,Hungaroring
3147,936,13,8,12,3,54,MAS,2015,Hungarian Grand Prix,11,,,,,,-4,Williams,hungaroring,Hungaroring
3148,936,822,6,13,3,13,BOT,2015,Hungarian Grand Prix,11,,,,,,-7,Williams,hungaroring,Hungaroring
3149,936,822,6,13,3,38,BOT,2015,Hungarian Grand Prix,11,,,,,,-7,Williams,hungaroring,Hungaroring
3150,936,822,6,13,3,45,BOT,2015,Hungarian Grand Prix,11,,,,,,-7,Williams,hungaroring,Hungaroring
3151,936,822,6,13,3,46,BOT,2015,Hungarian Grand Prix,11,,,,,,-7,Williams,hungaroring,Hungaroring
3152,936,822,6,13,3,49,BOT,2015,Hungarian Grand Prix,11,,,,,,-7,Williams,hungaroring,Hungaroring
3153,958,13,18,18,3,25,MAS,2016,Hungarian Grand Prix,11,,,,,,0,Williams,hungaroring,Hungaroring
3154,958,13,18,18,3,65,MAS,2016,Hungarian Grand Prix,11,,,,,,0,Williams,hungaroring,Hungaroring
3155,958,822,10,9,3,16,BOT,2016,Hungarian Grand Prix,11,,,,,,1,Williams,hungaroring,Hungaroring
3156,958,822,10,9,3,43,BOT,2016,Hungarian Grand Prix,11,,,,,,1,Williams,hungaroring,Hungaroring
3157,979,840,17,14,3,29,STR,2017,Hungarian Grand Prix,11,,,,,,3,Williams,hungaroring,Hungaroring
3158,1000,840,15,17,3,47,STR,2018,Hungarian Grand Prix,11,34.2,34.3,57.0,0.5,False,-2,Williams,hungaroring,Hungaroring
3159,1000,845,20,16,3,31,SIR,2018,Hungarian Grand Prix,11,34.2,34.3,57.0,0.5,False,4,Williams,hungaroring,Hungaroring
3160,1021,847,15,16,3,16,RUS,2019,Hungarian Grand Prix,11,25.1,35.9,43.0,2.1,False,-1,Williams,hungaroring,Hungaroring
3161,1021,9,19,19,3,18,KUB,2019,Hungarian Grand Prix,11,25.1,35.9,43.0,2.1,False,0,Williams,hungaroring,Hungaroring
3162,1033,847,12,18,3,4,RUS,2020,Hungarian Grand Prix,11,20.4,79.5,26.7,1.5,True,-6,Williams,hungaroring,Hungaroring
3163,1033,847,12,18,3,19,RUS,2020,Hungarian Grand Prix,11,20.4,79.5,26.7,1.5,True,-6,Williams,hungaroring,Hungaroring
3164,1033,847,12,18,3,50,RUS,2020,Hungarian Grand Prix,11,20.4,79.5,26.7,1.5,True,-6,Williams,hungaroring,Hungaroring
3165,1033,849,15,19,3,3,LAT,2020,Hungarian Grand Prix,11,20.4,79.5,26.7,1.5,True,-4,Williams,hungaroring,Hungaroring
3166,1033,849,15,19,3,4,LAT,2020,Hungarian Grand Prix,11,20.4,79.5,26.7,1.5,True,-4,Williams,hungaroring,Hungaroring
3167,1033,849,15,19,3,31,LAT,2020,Hungarian Grand Prix,11,20.4,79.5,26.7,1.5,True,-4,Williams,hungaroring,Hungaroring
3168,1033,849,15,19,3,39,LAT,2020,Hungarian Grand Prix,11,20.4,79.5,26.7,1.5,True,-4,Williams,hungaroring,Hungaroring
3169,1033,849,15,19,3,52,LAT,2020,Hungarian Grand Prix,11,20.4,79.5,26.7,1.5,True,-4,Williams,hungaroring,Hungaroring
3170,1062,847,17,8,3,2,RUS,2021,Hungarian Grand Prix,11,29.1,55.5,47.0,0.9,True,9,Williams,hungaroring,Hungaroring
3171,1062,847,17,8,3,3,RUS,2021,Hungarian Grand Prix,11,29.1,55.5,47.0,0.9,True,9,Williams,hungaroring,Hungaroring
3172,1062,847,17,8,3,21,RUS,2021,Hungarian Grand Prix,11,29.1,55.5,47.0,0.9,True,9,Williams,hungaroring,Hungaroring
3173,1062,849,18,7,3,2,LAT,2021,Hungarian Grand Prix,11,29.1,55.5,47.0,0.9,True,11,Williams,hungaroring,Hungaroring
3174,1062,849,18,7,3,3,LAT,2021,Hungarian Grand Prix,11,29.1,55.5,47.0,0.9,True,11,Williams,hungaroring,Hungaroring
3175,1062,849,18,7,3,23,LAT,2021,Hungarian Grand Prix,11,29.1,55.5,47.0,0.9,True,11,Williams,hungaroring,Hungaroring
3176,851,24,21,20,164,12,LIU,2011,Hungarian Grand Prix,11,,,,,,1,HRT,hungaroring,Hungaroring
3177,851,24,21,20,164,25,LIU,2011,Hungarian Grand Prix,11,,,,,,1,HRT,hungaroring,Hungaroring
3178,851,24,21,20,164,37,LIU,2011,Hungarian Grand Prix,11,,,,,,1,HRT,hungaroring,Hungaroring
3179,851,24,21,20,164,48,LIU,2011,Hungarian Grand Prix,11,,,,,,1,HRT,hungaroring,Hungaroring
3180,851,24,21,20,164,51,LIU,2011,Hungarian Grand Prix,11,,,,,,1,HRT,hungaroring,Hungaroring
3181,851,817,22,18,164,13,RIC,2011,Hungarian Grand Prix,11,,,,,,4,HRT,hungaroring,Hungaroring
3182,851,817,22,18,164,28,RIC,2011,Hungarian Grand Prix,11,,,,,,4,HRT,hungaroring,Hungaroring
3183,851,817,22,18,164,43,RIC,2011,Hungarian Grand Prix,11,,,,,,4,HRT,hungaroring,Hungaroring
3184,870,37,23,22,164,22,DLR,2012,Hungarian Grand Prix,11,,,,,,1,HRT,hungaroring,Hungaroring
3185,870,37,23,22,164,41,DLR,2012,Hungarian Grand Prix,11,,,,,,1,HRT,hungaroring,Hungaroring
3186,870,10,22,21,206,18,GLO,2012,Hungarian Grand Prix,11,,,,,,1,Marussia,hungaroring,Hungaroring
3187,870,10,22,21,206,40,GLO,2012,Hungarian Grand Prix,11,,,,,,1,Marussia,hungaroring,Hungaroring
3188,870,819,21,20,206,20,PIC,2012,Hungarian Grand Prix,11,,,,,,1,Marussia,hungaroring,Hungaroring
3189,870,819,21,20,206,39,PIC,2012,Hungarian Grand Prix,11,,,,,,1,Marussia,hungaroring,Hungaroring
3190,890,824,21,16,206,20,BIA,2013,Hungarian Grand Prix,11,,,,,,5,Marussia,hungaroring,Hungaroring
3191,890,824,21,16,206,33,BIA,2013,Hungarian Grand Prix,11,,,,,,5,Marussia,hungaroring,Hungaroring
3192,890,824,21,16,206,46,BIA,2013,Hungarian Grand Prix,11,,,,,,5,Marussia,hungaroring,Hungaroring
3193,890,820,22,17,206,21,CHI,2013,Hungarian Grand Prix,11,,,,,,5,Marussia,hungaroring,Hungaroring
3194,890,820,22,17,206,34,CHI,2013,Hungarian Grand Prix,11,,,,,,5,Marussia,hungaroring,Hungaroring
3195,890,820,22,17,206,50,CHI,2013,Hungarian Grand Prix,11,,,,,,5,Marussia,hungaroring,Hungaroring
3196,910,824,15,15,206,9,BIA,2014,Hungarian Grand Prix,11,,,,,,0,Marussia,hungaroring,Hungaroring
3197,910,824,15,15,206,17,BIA,2014,Hungarian Grand Prix,11,,,,,,0,Marussia,hungaroring,Hungaroring
3198,910,824,15,15,206,42,BIA,2014,Hungarian Grand Prix,11,,,,,,0,Marussia,hungaroring,Hungaroring
3199,910,820,18,16,206,8,CHI,2014,Hungarian Grand Prix,11,,,,,,2,Marussia,hungaroring,Hungaroring
3200,910,820,18,16,206,45,CHI,2014,Hungarian Grand Prix,11,,,,,,2,Marussia,hungaroring,Hungaroring
3201,870,8,5,2,208,20,RAI,2012,Hungarian Grand Prix,11,,,,,,3,Lotus F1,hungaroring,Hungaroring
3202,870,8,5,2,208,45,RAI,2012,Hungarian Grand Prix,11,,,,,,3,Lotus F1,hungaroring,Hungaroring
3203,870,154,2,3,208,19,GRO,2012,Hungarian Grand Prix,11,,,,,,-1,Lotus F1,hungaroring,Hungaroring
3204,870,154,2,3,208,39,GRO,2012,Hungarian Grand Prix,11,,,,,,-1,Lotus F1,hungaroring,Hungaroring
3205,890,8,6,2,208,13,RAI,2013,Hungarian Grand Prix,11,,,,,,4,Lotus F1,hungaroring,Hungaroring
3206,890,8,6,2,208,42,RAI,2013,Hungarian Grand Prix,11,,,,,,4,Lotus F1,hungaroring,Hungaroring
3207,890,154,3,6,208,13,GRO,2013,Hungarian Grand Prix,11,,,,,,-3,Lotus F1,hungaroring,Hungaroring
3208,890,154,3,6,208,25,GRO,2013,Hungarian Grand Prix,11,,,,,,-3,Lotus F1,hungaroring,Hungaroring
3209,890,154,3,6,208,37,GRO,2013,Hungarian Grand Prix,11,,,,,,-3,Lotus F1,hungaroring,Hungaroring
3210,890,154,3,6,208,47,GRO,2013,Hungarian Grand Prix,11,,,,,,-3,Lotus F1,hungaroring,Hungaroring
3211,910,813,20,13,208,8,MAL,2014,Hungarian Grand Prix,11,,,,,,7,Lotus F1,hungaroring,Hungaroring
3212,910,813,20,13,208,17,MAL,2014,Hungarian Grand Prix,11,,,,,,7,Lotus F1,hungaroring,Hungaroring
3213,910,813,20,13,208,43,MAL,2014,Hungarian Grand Prix,11,,,,,,7,Lotus F1,hungaroring,Hungaroring
3214,936,813,14,14,208,24,MAL,2015,Hungarian Grand Prix,11,,,,,,0,Lotus F1,hungaroring,Hungaroring
3215,936,813,14,14,208,25,MAL,2015,Hungarian Grand Prix,11,,,,,,0,Lotus F1,hungaroring,Hungaroring
3216,936,813,14,14,208,41,MAL,2015,Hungarian Grand Prix,11,,,,,,0,Lotus F1,hungaroring,Hungaroring
3217,936,813,14,14,208,44,MAL,2015,Hungarian Grand Prix,11,,,,,,0,Lotus F1,hungaroring,Hungaroring
3218,936,813,14,14,208,45,MAL,2015,Hungarian Grand Prix,11,,,,,,0,Lotus F1,hungaroring,Hungaroring
3219,936,813,14,14,208,58,MAL,2015,Hungarian Grand Prix,11,,,,,,0,Lotus F1,hungaroring,Hungaroring
3220,936,154,10,7,208,14,GRO,2015,Hungarian Grand Prix,11,,,,,,3,Lotus F1,hungaroring,Hungaroring
3221,936,154,10,7,208,34,GRO,2015,Hungarian Grand Prix,11,,,,,,3,Lotus F1,hungaroring,Hungaroring
