,Unnamed: 0,raceId,driverId,grid,position,constructorId,lap,code,year,name_x,circuitId,AirTemp,Humidity,TrackTemp,WindSpeed,WasRainingDuringRaceAnyTime,diff,name_y,circuitRef,name,tireChange
1103,1103,844,3,3,5,131,10,ROS,2011,Turkish Grand Prix,5,,,,,,-2,Mercedes,istanbul,Istanbul Park,
1104,1104,844,3,3,5,131,22,ROS,2011,Turkish Grand Prix,5,,,,,,-2,Mercedes,istanbul,Istanbul Park,
1105,1105,844,3,3,5,131,33,ROS,2011,Turkish Grand Prix,5,,,,,,-2,Mercedes,istanbul,Istanbul Park,
1106,1106,844,3,3,5,131,44,ROS,2011,Turkish Grand Prix,5,,,,,,-2,Mercedes,istanbul,Istanbul Park,
1107,1107,1044,1,6,1,131,8,HAM,2020,Turkish Grand Prix,5,12.4,87.2,14.5,0.5,True,5,Mercedes,istanbul,Istanbul Park,WET->INTERMEDIATE
1108,1108,1044,822,9,14,131,7,BOT,2020,Turkish Grand Prix,5,12.4,87.2,14.5,0.5,True,-5,Mercedes,istanbul,Istanbul Park,WET->INTERMEDIATE
1109,1109,1044,822,9,14,131,46,BOT,2020,Turkish Grand Prix,5,12.4,87.2,14.5,0.5,True,-5,Mercedes,istanbul,Istanbul Park,INTERMEDIATE->INTERMEDIATE
1110,1110,1067,1,11,5,131,50,HAM,2021,Turkish Grand Prix,5,15.5,95.5,18.2,0.7,False,6,Mercedes,istanbul,Istanbul Park,INTERMEDIATE->INTERMEDIATE
1111,1111,1067,822,1,1,131,37,BOT,2021,Turkish Grand Prix,5,15.5,95.5,18.2,0.7,False,0,Mercedes,istanbul,Istanbul Park,INTERMEDIATE->UNKNOWN
1112,1112,844,22,11,15,3,10,BAR,2011,Turkish Grand Prix,5,,,,,,-4,Williams,istanbul,Istanbul Park,
1113,1113,844,22,11,15,3,24,BAR,2011,Turkish Grand Prix,5,,,,,,-4,Williams,istanbul,Istanbul Park,
1114,1114,844,22,11,15,3,40,BAR,2011,Turkish Grand Prix,5,,,,,,-4,Williams,istanbul,Istanbul Park,
1115,1115,844,813,14,17,3,11,MAL,2011,Turkish Grand Prix,5,,,,,,-3,Williams,istanbul,Istanbul Park,
1116,1116,844,813,14,17,3,25,MAL,2011,Turkish Grand Prix,5,,,,,,-3,Williams,istanbul,Istanbul Park,
1117,1117,844,813,14,17,3,41,MAL,2011,Turkish Grand Prix,5,,,,,,-3,Williams,istanbul,Istanbul Park,
1118,1118,844,813,14,17,3,45,MAL,2011,Turkish Grand Prix,5,,,,,,-3,Williams,istanbul,Istanbul Park,
1119,1119,1044,847,0,16,3,32,RUS,2020,Turkish Grand Prix,5,12.4,87.2,14.5,0.5,True,-16,Williams,istanbul,Istanbul Park,INTERMEDIATE->INTERMEDIATE
1120,1120,1044,847,0,16,3,42,RUS,2020,Turkish Grand Prix,5,12.4,87.2,14.5,0.5,True,-16,Williams,istanbul,Istanbul Park,INTERMEDIATE->INTERMEDIATE
1121,1121,1067,847,13,15,3,35,RUS,2021,Turkish Grand Prix,5,15.5,95.5,18.2,0.7,False,-2,Williams,istanbul,Istanbul Park,INTERMEDIATE->INTERMEDIATE
1122,1122,1067,849,15,17,3,34,LAT,2021,Turkish Grand Prix,5,15.5,95.5,18.2,0.7,False,-2,Williams,istanbul,Istanbul Park,INTERMEDIATE->INTERMEDIATE
1123,1123,844,24,20,22,164,15,LIU,2011,Turkish Grand Prix,5,,,,,,-2,HRT,istanbul,Istanbul Park,
1124,1124,844,24,20,22,164,16,LIU,2011,Turkish Grand Prix,5,,,,,,-2,HRT,istanbul,Istanbul Park,
1125,1125,844,24,20,22,164,35,LIU,2011,Turkish Grand Prix,5,,,,,,-2,HRT,istanbul,Istanbul Park,
1126,1126,844,24,20,22,164,37,LIU,2011,Turkish Grand Prix,5,,,,,,-2,HRT,istanbul,Istanbul Park,
1127,1127,844,39,22,21,164,14,KAR,2011,Turkish Grand Prix,5,,,,,,1,HRT,istanbul,Istanbul Park,
1128,1128,844,39,22,21,164,27,KAR,2011,Turkish Grand Prix,5,,,,,,1,HRT,istanbul,Istanbul Park,
1129,1129,844,39,22,21,164,45,KAR,2011,Turkish Grand Prix,5,,,,,,1,HRT,istanbul,Istanbul Park,
1130,1130,1044,825,13,17,210,8,MAG,2020,Turkish Grand Prix,5,12.4,87.2,14.5,0.5,True,-4,Haas F1 Team,istanbul,Istanbul Park,WET->INTERMEDIATE
1131,1131,1044,825,13,17,210,34,MAG,2020,Turkish Grand Prix,5,12.4,87.2,14.5,0.5,True,-4,Haas F1 Team,istanbul,Istanbul Park,INTERMEDIATE->INTERMEDIATE
1132,1132,1067,854,14,19,210,39,MSC,2021,Turkish Grand Prix,5,15.5,95.5,18.2,0.7,False,-5,Haas F1 Team,istanbul,Istanbul Park,INTERMEDIATE->INTERMEDIATE
1133,1133,1067,853,18,20,210,35,MAZ,2021,Turkish Grand Prix,5,15.5,95.5,18.2,0.7,False,-2,Haas F1 Team,istanbul,Istanbul Park,INTERMEDIATE->INTERMEDIATE
1134,1134,1044,815,3,2,211,10,PER,2020,Turkish Grand Prix,5,12.4,87.2,14.5,0.5,True,1,Racing Point,istanbul,Istanbul Park,WET->INTERMEDIATE
1135,1135,1044,840,1,9,211,9,STR,2020,Turkish Grand Prix,5,12.4,87.2,14.5,0.5,True,-8,Racing Point,istanbul,Istanbul Park,WET->INTERMEDIATE
1136,1136,1044,840,1,9,211,36,STR,2020,Turkish Grand Prix,5,12.4,87.2,14.5,0.5,True,-8,Racing Point,istanbul,Istanbul Park,INTERMEDIATE->INTERMEDIATE
1137,1137,1044,8,8,15,51,8,RAI,2020,Turkish Grand Prix,5,12.4,87.2,14.5,0.5,True,-7,Alfa Romeo,istanbul,Istanbul Park,WET->INTERMEDIATE
1138,1138,1044,8,8,15,51,30,RAI,2020,Turkish Grand Prix,5,12.4,87.2,14.5,0.5,True,-7,Alfa Romeo,istanbul,Istanbul Park,INTERMEDIATE->INTERMEDIATE
1139,1139,1044,8,8,15,51,50,RAI,2020,Turkish Grand Prix,5,12.4,87.2,14.5,0.5,True,-7,Alfa Romeo,istanbul,Istanbul Park,INTERMEDIATE->INTERMEDIATE
1140,1140,1067,8,17,12,51,37,RAI,2021,Turkish Grand Prix,5,15.5,95.5,18.2,0.7,False,5,Alfa Romeo,istanbul,Istanbul Park,INTERMEDIATE->INTERMEDIATE
1141,1141,1067,841,16,11,51,40,GIO,2021,Turkish Grand Prix,5,15.5,95.5,18.2,0.7,False,5,Alfa Romeo,istanbul,Istanbul Park,INTERMEDIATE->INTERMEDIATE
1142,1142,1044,826,16,12,213,8,KVY,2020,Turkish Grand Prix,5,12.4,87.2,14.5,0.5,True,4,AlphaTauri,istanbul,Istanbul Park,WET->INTERMEDIATE
1143,1143,1044,842,19,13,213,10,GAS,2020,Turkish Grand Prix,5,12.4,87.2,14.5,0.5,True,6,AlphaTauri,istanbul,Istanbul Park,WET->INTERMEDIATE
1144,1144,1044,842,19,13,213,33,GAS,2020,Turkish Grand Prix,5,12.4,87.2,14.5,0.5,True,6,AlphaTauri,istanbul,Istanbul Park,INTERMEDIATE->INTERMEDIATE
1145,1145,1067,842,4,6,213,39,GAS,2021,Turkish Grand Prix,5,15.5,95.5,18.2,0.7,False,-2,AlphaTauri,istanbul,Istanbul Park,INTERMEDIATE->INTERMEDIATE
1146,1146,1067,852,9,14,213,35,TSU,2021,Turkish Grand Prix,5,15.5,95.5,18.2,0.7,False,-5,AlphaTauri,istanbul,Istanbul Park,INTERMEDIATE->INTERMEDIATE
1147,1147,1067,20,10,18,117,36,VET,2021,Turkish Grand Prix,5,15.5,95.5,18.2,0.7,False,-8,Aston Martin,istanbul,Istanbul Park,INTERMEDIATE->MEDIUM
1148,1148,1067,20,10,18,117,37,VET,2021,Turkish Grand Prix,5,15.5,95.5,18.2,0.7,False,-8,Aston Martin,istanbul,Istanbul Park,MEDIUM->INTERMEDIATE
1149,1149,1067,840,8,9,117,39,STR,2021,Turkish Grand Prix,5,15.5,95.5,18.2,0.7,False,-1,Aston Martin,istanbul,Istanbul Park,INTERMEDIATE->INTERMEDIATE
1150,1150,1067,4,5,16,214,30,ALO,2021,Turkish Grand Prix,5,15.5,95.5,18.2,0.7,False,-11,Alpine F1 Team,istanbul,Istanbul Park,INTERMEDIATE->INTERMEDIATE
1151,1151,845,20,2,1,9,9,VET,2011,Spanish Grand Prix,4,,,,,,1,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1152,1152,845,20,2,1,9,18,VET,2011,Spanish Grand Prix,4,,,,,,1,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1153,1153,845,20,2,1,9,34,VET,2011,Spanish Grand Prix,4,,,,,,1,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1154,1154,845,20,2,1,9,48,VET,2011,Spanish Grand Prix,4,,,,,,1,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1155,1155,845,17,1,4,9,10,WEB,2011,Spanish Grand Prix,4,,,,,,-3,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1156,1156,845,17,1,4,9,19,WEB,2011,Spanish Grand Prix,4,,,,,,-3,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1157,1157,845,17,1,4,9,29,WEB,2011,Spanish Grand Prix,4,,,,,,-3,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1158,1158,845,17,1,4,9,47,WEB,2011,Spanish Grand Prix,4,,,,,,-3,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1159,1159,864,20,7,6,9,7,VET,2012,Spanish Grand Prix,4,,,,,,1,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1160,1160,864,20,7,6,9,27,VET,2012,Spanish Grand Prix,4,,,,,,1,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1161,1161,864,20,7,6,9,30,VET,2012,Spanish Grand Prix,4,,,,,,1,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1162,1162,864,20,7,6,9,42,VET,2012,Spanish Grand Prix,4,,,,,,1,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1163,1163,864,17,11,11,9,6,WEB,2012,Spanish Grand Prix,4,,,,,,0,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1164,1164,864,17,11,11,9,17,WEB,2012,Spanish Grand Prix,4,,,,,,0,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1165,1165,864,17,11,11,9,40,WEB,2012,Spanish Grand Prix,4,,,,,,0,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1166,1166,884,20,3,4,9,10,VET,2013,Spanish Grand Prix,4,,,,,,-1,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1167,1167,884,20,3,4,9,24,VET,2013,Spanish Grand Prix,4,,,,,,-1,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1168,1168,884,20,3,4,9,39,VET,2013,Spanish Grand Prix,4,,,,,,-1,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1169,1169,884,20,3,4,9,51,VET,2013,Spanish Grand Prix,4,,,,,,-1,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1170,1170,884,17,7,5,9,7,WEB,2013,Spanish Grand Prix,4,,,,,,2,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1171,1171,884,17,7,5,9,20,WEB,2013,Spanish Grand Prix,4,,,,,,2,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1172,1172,884,17,7,5,9,36,WEB,2013,Spanish Grand Prix,4,,,,,,2,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1173,1173,884,17,7,5,9,50,WEB,2013,Spanish Grand Prix,4,,,,,,2,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1174,1174,904,20,15,4,9,12,VET,2014,Spanish Grand Prix,4,,,,,,11,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1175,1175,904,20,15,4,9,33,VET,2014,Spanish Grand Prix,4,,,,,,11,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1176,1176,904,20,15,4,9,52,VET,2014,Spanish Grand Prix,4,,,,,,11,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1177,1177,904,817,3,3,9,14,RIC,2014,Spanish Grand Prix,4,,,,,,0,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1178,1178,904,817,3,3,9,45,RIC,2014,Spanish Grand Prix,4,,,,,,0,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1179,1179,930,817,10,7,9,13,RIC,2015,Spanish Grand Prix,4,,,,,,3,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1180,1180,930,817,10,7,9,42,RIC,2015,Spanish Grand Prix,4,,,,,,3,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1181,1181,930,826,8,10,9,11,KVY,2015,Spanish Grand Prix,4,,,,,,-2,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1182,1182,930,826,8,10,9,38,KVY,2015,Spanish Grand Prix,4,,,,,,-2,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1183,1183,952,817,3,4,9,11,RIC,2016,Spanish Grand Prix,4,,,,,,-1,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1184,1184,952,817,3,4,9,28,RIC,2016,Spanish Grand Prix,4,,,,,,-1,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1185,1185,952,817,3,4,9,43,RIC,2016,Spanish Grand Prix,4,,,,,,-1,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1186,1186,952,817,3,4,9,65,RIC,2016,Spanish Grand Prix,4,,,,,,-1,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1187,1187,952,830,4,1,9,12,VER,2016,Spanish Grand Prix,4,,,,,,3,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1188,1188,952,830,4,1,9,34,VER,2016,Spanish Grand Prix,4,,,,,,3,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1189,1189,973,817,6,3,9,21,RIC,2017,Spanish Grand Prix,4,,,,,,3,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1190,1190,973,817,6,3,9,38,RIC,2017,Spanish Grand Prix,4,,,,,,3,Red Bull,catalunya,Circuit de Barcelona-Catalunya,
1191,1191,993,817,6,5,9,33,RIC,2018,Spanish Grand Prix,4,15.1,55.7,35.0,1.1,True,1,Red Bull,catalunya,Circuit de Barcelona-Catalunya,SOFT->MEDIUM
1192,1192,993,830,5,3,9,34,VER,2018,Spanish Grand Prix,4,15.1,55.7,35.0,1.1,True,2,Red Bull,catalunya,Circuit de Barcelona-Catalunya,SOFT->MEDIUM
1193,1193,1014,830,4,3,9,20,VER,2019,Spanish Grand Prix,4,20.4,55.1,42.0,1.3,False,1,Red Bull,catalunya,Circuit de Barcelona-Catalunya,SOFT->SOFT
1194,1194,1014,830,4,3,9,43,VER,2019,Spanish Grand Prix,4,20.4,55.1,42.0,1.3,False,1,Red Bull,catalunya,Circuit de Barcelona-Catalunya,SOFT->MEDIUM
1195,1195,1014,842,6,6,9,22,GAS,2019,Spanish Grand Prix,4,20.4,55.1,42.0,1.3,False,0,Red Bull,catalunya,Circuit de Barcelona-Catalunya,SOFT->MEDIUM
1196,1196,1014,842,6,6,9,46,GAS,2019,Spanish Grand Prix,4,20.4,55.1,42.0,1.3,False,0,Red Bull,catalunya,Circuit de Barcelona-Catalunya,MEDIUM->SOFT
1197,1197,1036,830,3,2,9,21,VER,2020,Spanish Grand Prix,4,28.8,58.3,43.9,0.9,False,1,Red Bull,catalunya,Circuit de Barcelona-Catalunya,SOFT->MEDIUM
1198,1198,1036,830,3,2,9,41,VER,2020,Spanish Grand Prix,4,28.8,58.3,43.9,0.9,False,1,Red Bull,catalunya,Circuit de Barcelona-Catalunya,MEDIUM->MEDIUM
1199,1199,1036,848,6,8,9,17,ALB,2020,Spanish Grand Prix,4,28.8,58.3,43.9,0.9,False,-2,Red Bull,catalunya,Circuit de Barcelona-Catalunya,SOFT->HARD
1200,1200,1036,848,6,8,9,39,ALB,2020,Spanish Grand Prix,4,28.8,58.3,43.9,0.9,False,-2,Red Bull,catalunya,Circuit de Barcelona-Catalunya,HARD->MEDIUM
1201,1201,1055,815,8,5,9,27,PER,2021,Spanish Grand Prix,4,22.3,55.0,34.1,0.2,False,3,Red Bull,catalunya,Circuit de Barcelona-Catalunya,SOFT->MEDIUM
1202,1202,1055,815,8,5,9,57,PER,2021,Spanish Grand Prix,4,22.3,55.0,34.1,0.2,False,3,Red Bull,catalunya,Circuit de Barcelona-Catalunya,MEDIUM->SOFT
1203,1203,1055,830,2,2,9,24,VER,2021,Spanish Grand Prix,4,22.3,55.0,34.1,0.2,False,0,Red Bull,catalunya,Circuit de Barcelona-Catalunya,SOFT->MEDIUM
1204,1204,1055,830,2,2,9,60,VER,2021,Spanish Grand Prix,4,22.3,55.0,34.1,0.2,False,0,Red Bull,catalunya,Circuit de Barcelona-Catalunya,MEDIUM->SOFT
1205,1205,845,1,3,2,1,11,HAM,2011,Spanish Grand Prix,4,,,,,,1,McLaren,catalunya,Circuit de Barcelona-Catalunya,
1206,1206,845,1,3,2,1,23,HAM,2011,Spanish Grand Prix,4,,,,,,1,McLaren,catalunya,Circuit de Barcelona-Catalunya,
1207,1207,845,1,3,2,1,35,HAM,2011,Spanish Grand Prix,4,,,,,,1,McLaren,catalunya,Circuit de Barcelona-Catalunya,
1208,1208,845,1,3,2,1,49,HAM,2011,Spanish Grand Prix,4,,,,,,1,McLaren,catalunya,Circuit de Barcelona-Catalunya,
1209,1209,845,18,5,3,1,14,BUT,2011,Spanish Grand Prix,4,,,,,,2,McLaren,catalunya,Circuit de Barcelona-Catalunya,
1210,1210,845,18,5,3,1,30,BUT,2011,Spanish Grand Prix,4,,,,,,2,McLaren,catalunya,Circuit de Barcelona-Catalunya,
1211,1211,845,18,5,3,1,48,BUT,2011,Spanish Grand Prix,4,,,,,,2,McLaren,catalunya,Circuit de Barcelona-Catalunya,
1212,1212,864,1,24,8,1,14,HAM,2012,Spanish Grand Prix,4,,,,,,16,McLaren,catalunya,Circuit de Barcelona-Catalunya,
1213,1213,864,1,24,8,1,35,HAM,2012,Spanish Grand Prix,4,,,,,,16,McLaren,catalunya,Circuit de Barcelona-Catalunya,
1214,1214,864,18,10,9,1,9,BUT,2012,Spanish Grand Prix,4,,,,,,1,McLaren,catalunya,Circuit de Barcelona-Catalunya,
1215,1215,864,18,10,9,1,25,BUT,2012,Spanish Grand Prix,4,,,,,,1,McLaren,catalunya,Circuit de Barcelona-Catalunya,
1216,1216,864,18,10,9,1,38,BUT,2012,Spanish Grand Prix,4,,,,,,1,McLaren,catalunya,Circuit de Barcelona-Catalunya,
1217,1217,884,18,14,8,1,11,BUT,2013,Spanish Grand Prix,4,,,,,,6,McLaren,catalunya,Circuit de Barcelona-Catalunya,
1218,1218,884,18,14,8,1,28,BUT,2013,Spanish Grand Prix,4,,,,,,6,McLaren,catalunya,Circuit de Barcelona-Catalunya,
1219,1219,884,18,14,8,1,46,BUT,2013,Spanish Grand Prix,4,,,,,,6,McLaren,catalunya,Circuit de Barcelona-Catalunya,
1220,1220,884,815,8,9,1,10,PER,2013,Spanish Grand Prix,4,,,,,,-1,McLaren,catalunya,Circuit de Barcelona-Catalunya,
1221,1221,884,815,8,9,1,23,PER,2013,Spanish Grand Prix,4,,,,,,-1,McLaren,catalunya,Circuit de Barcelona-Catalunya,
1222,1222,884,815,8,9,1,38,PER,2013,Spanish Grand Prix,4,,,,,,-1,McLaren,catalunya,Circuit de Barcelona-Catalunya,
1223,1223,884,815,8,9,1,50,PER,2013,Spanish Grand Prix,4,,,,,,-1,McLaren,catalunya,Circuit de Barcelona-Catalunya,
1224,1224,904,18,8,11,1,17,BUT,2014,Spanish Grand Prix,4,,,,,,-3,McLaren,catalunya,Circuit de Barcelona-Catalunya,
1225,1225,904,18,8,11,1,36,BUT,2014,Spanish Grand Prix,4,,,,,,-3,McLaren,catalunya,Circuit de Barcelona-Catalunya,
1226,1226,904,825,14,12,1,19,MAG,2014,Spanish Grand Prix,4,,,,,,2,McLaren,catalunya,Circuit de Barcelona-Catalunya,
1227,1227,904,825,14,12,1,41,MAG,2014,Spanish Grand Prix,4,,,,,,2,McLaren,catalunya,Circuit de Barcelona-Catalunya,
1228,1228,930,18,14,16,1,11,BUT,2015,Spanish Grand Prix,4,,,,,,-2,McLaren,catalunya,Circuit de Barcelona-Catalunya,
1229,1229,930,18,14,16,1,27,BUT,2015,Spanish Grand Prix,4,,,,,,-2,McLaren,catalunya,Circuit de Barcelona-Catalunya,
1230,1230,930,18,14,16,1,44,BUT,2015,Spanish Grand Prix,4,,,,,,-2,McLaren,catalunya,Circuit de Barcelona-Catalunya,
1231,1231,952,18,12,9,1,10,BUT,2016,Spanish Grand Prix,4,,,,,,3,McLaren,catalunya,Circuit de Barcelona-Catalunya,
1232,1232,952,18,12,9,1,36,BUT,2016,Spanish Grand Prix,4,,,,,,3,McLaren,catalunya,Circuit de Barcelona-Catalunya,
1233,1233,973,4,7,12,1,12,ALO,2017,Spanish Grand Prix,4,,,,,,-5,McLaren,catalunya,Circuit de Barcelona-Catalunya,
1234,1234,973,4,7,12,1,31,ALO,2017,Spanish Grand Prix,4,,,,,,-5,McLaren,catalunya,Circuit de Barcelona-Catalunya,
1235,1235,973,4,7,12,1,51,ALO,2017,Spanish Grand Prix,4,,,,,,-5,McLaren,catalunya,Circuit de Barcelona-Catalunya,
1236,1236,993,4,8,8,1,21,ALO,2018,Spanish Grand Prix,4,15.1,55.7,35.0,1.1,True,0,McLaren,catalunya,Circuit de Barcelona-Catalunya,SUPERSOFT->MEDIUM
1237,1237,1014,832,12,8,1,24,SAI,2019,Spanish Grand Prix,4,20.4,55.1,42.0,1.3,False,4,McLaren,catalunya,Circuit de Barcelona-Catalunya,SOFT->MEDIUM
1238,1238,1014,832,12,8,1,46,SAI,2019,Spanish Grand Prix,4,20.4,55.1,42.0,1.3,False,4,McLaren,catalunya,Circuit de Barcelona-Catalunya,MEDIUM->SOFT
1239,1239,1036,832,7,6,1,22,SAI,2020,Spanish Grand Prix,4,28.8,58.3,43.9,0.9,False,1,McLaren,catalunya,Circuit de Barcelona-Catalunya,SOFT->SOFT
1240,1240,1036,832,7,6,1,41,SAI,2020,Spanish Grand Prix,4,28.8,58.3,43.9,0.9,False,1,McLaren,catalunya,Circuit de Barcelona-Catalunya,SOFT->MEDIUM
1241,1241,1036,846,8,10,1,21,NOR,2020,Spanish Grand Prix,4,28.8,58.3,43.9,0.9,False,-2,McLaren,catalunya,Circuit de Barcelona-Catalunya,SOFT->SOFT
1242,1242,1036,846,8,10,1,44,NOR,2020,Spanish Grand Prix,4,28.8,58.3,43.9,0.9,False,-2,McLaren,catalunya,Circuit de Barcelona-Catalunya,SOFT->MEDIUM
1243,1243,1055,817,7,6,1,25,RIC,2021,Spanish Grand Prix,4,22.3,55.0,34.1,0.2,False,1,McLaren,catalunya,Circuit de Barcelona-Catalunya,SOFT->MEDIUM
1244,1244,1055,817,7,6,1,46,RIC,2021,Spanish Grand Prix,4,22.3,55.0,34.1,0.2,False,1,McLaren,catalunya,Circuit de Barcelona-Catalunya,MEDIUM->SOFT
1245,1245,1055,846,9,8,1,23,NOR,2021,Spanish Grand Prix,4,22.3,55.0,34.1,0.2,False,1,McLaren,catalunya,Circuit de Barcelona-Catalunya,SOFT->MEDIUM
1246,1246,1055,846,9,8,1,51,NOR,2021,Spanish Grand Prix,4,22.3,55.0,34.1,0.2,False,1,McLaren,catalunya,Circuit de Barcelona-Catalunya,MEDIUM->SOFT
1247,1247,845,808,6,11,4,11,PET,2011,Spanish Grand Prix,4,,,,,,-5,Renault,catalunya,Circuit de Barcelona-Catalunya,
1248,1248,845,808,6,11,4,26,PET,2011,Spanish Grand Prix,4,,,,,,-5,Renault,catalunya,Circuit de Barcelona-Catalunya,
1249,1249,845,808,6,11,4,41,PET,2011,Spanish Grand Prix,4,,,,,,-5,Renault,catalunya,Circuit de Barcelona-Catalunya,
1250,1250,845,2,24,8,4,21,HEI,2011,Spanish Grand Prix,4,,,,,,16,Renault,catalunya,Circuit de Barcelona-Catalunya,
1251,1251,845,2,24,8,4,36,HEI,2011,Spanish Grand Prix,4,,,,,,16,Renault,catalunya,Circuit de Barcelona-Catalunya,
1252,1252,845,2,24,8,4,50,HEI,2011,Spanish Grand Prix,4,,,,,,16,Renault,catalunya,Circuit de Barcelona-Catalunya,
1253,1253,952,825,15,14,4,10,MAG,2016,Spanish Grand Prix,4,,,,,,1,Renault,catalunya,Circuit de Barcelona-Catalunya,
1254,1254,952,825,15,14,4,30,MAG,2016,Spanish Grand Prix,4,,,,,,1,Renault,catalunya,Circuit de Barcelona-Catalunya,
1255,1255,952,825,15,14,4,55,MAG,2016,Spanish Grand Prix,4,,,,,,1,Renault,catalunya,Circuit de Barcelona-Catalunya,
1256,1256,952,835,17,13,4,11,PAL,2016,Spanish Grand Prix,4,,,,,,4,Renault,catalunya,Circuit de Barcelona-Catalunya,
1257,1257,952,835,17,13,4,33,PAL,2016,Spanish Grand Prix,4,,,,,,4,Renault,catalunya,Circuit de Barcelona-Catalunya,
1258,1258,973,807,13,6,4,15,HUL,2017,Spanish Grand Prix,4,,,,,,7,Renault,catalunya,Circuit de Barcelona-Catalunya,
1259,1259,973,807,13,6,4,33,HUL,2017,Spanish Grand Prix,4,,,,,,7,Renault,catalunya,Circuit de Barcelona-Catalunya,
1260,1260,973,835,17,15,4,2,PAL,2017,Spanish Grand Prix,4,,,,,,2,Renault,catalunya,Circuit de Barcelona-Catalunya,
1261,1261,973,835,17,15,4,21,PAL,2017,Spanish Grand Prix,4,,,,,,2,Renault,catalunya,Circuit de Barcelona-Catalunya,
1262,1262,973,835,17,15,4,42,PAL,2017,Spanish Grand Prix,4,,,,,,2,Renault,catalunya,Circuit de Barcelona-Catalunya,
1263,1263,993,832,9,7,4,25,SAI,2018,Spanish Grand Prix,4,15.1,55.7,35.0,1.1,True,2,Renault,catalunya,Circuit de Barcelona-Catalunya,SOFT->MEDIUM
1264,1264,1014,817,13,12,4,24,RIC,2019,Spanish Grand Prix,4,20.4,55.1,42.0,1.3,False,1,Renault,catalunya,Circuit de Barcelona-Catalunya,SOFT->HARD
1265,1265,1014,817,13,12,4,45,RIC,2019,Spanish Grand Prix,4,20.4,55.1,42.0,1.3,False,1,Renault,catalunya,Circuit de Barcelona-Catalunya,HARD->MEDIUM
1266,1266,1014,807,0,13,4,35,HUL,2019,Spanish Grand Prix,4,20.4,55.1,42.0,1.3,False,-13,Renault,catalunya,Circuit de Barcelona-Catalunya,MEDIUM->SOFT
1267,1267,1036,817,13,11,4,35,RIC,2020,Spanish Grand Prix,4,28.8,58.3,43.9,0.9,False,2,Renault,catalunya,Circuit de Barcelona-Catalunya,MEDIUM->SOFT
1268,1268,1036,839,15,13,4,34,OCO,2020,Spanish Grand Prix,4,28.8,58.3,43.9,0.9,False,2,Renault,catalunya,Circuit de Barcelona-Catalunya,MEDIUM->SOFT
1269,1269,845,4,4,5,6,10,ALO,2011,Spanish Grand Prix,4,,,,,,-1,Ferrari,catalunya,Circuit de Barcelona-Catalunya,
1270,1270,845,4,4,5,6,19,ALO,2011,Spanish Grand Prix,4,,,,,,-1,Ferrari,catalunya,Circuit de Barcelona-Catalunya,
1271,1271,845,4,4,5,6,29,ALO,2011,Spanish Grand Prix,4,,,,,,-1,Ferrari,catalunya,Circuit de Barcelona-Catalunya,
1272,1272,845,4,4,5,6,39,ALO,2011,Spanish Grand Prix,4,,,,,,-1,Ferrari,catalunya,Circuit de Barcelona-Catalunya,
1273,1273,864,4,2,2,6,10,ALO,2012,Spanish Grand Prix,4,,,,,,0,Ferrari,catalunya,Circuit de Barcelona-Catalunya,
